"id","mem","mem_free","processors","instance_uptime","uptime","systemload_average","heap_committed","heap_init","heap_used","heap","nonheap_committed","nonheap_init","nonheap_used","nonheap","threads_peak","threads_total_started","threads","classes","classes_loaded","classes_unloaded","gc_ps_scavenge_count","gc_ps_scavenge_time","gc_ps_marksweep_count","gc_ps_marksweep_time","httpsessions_max","httpsessions_active","gauge_response_test","counter_status200test","counter_status500test","updated_time"
857,"181563","42657","4","26396187","26404715",-1.0,"123904","65536","81246","913920","60520","2496","57659","0","107","112","107","6218","6268","50","32334","154919","59","15917",-1,"0","47.0","27053092",,2019-03-27 08:48:09
858,"173883","49145","4","26426291","26434819",-1.0,"116224","65536","67091","913920","60520","2496","57659","0","107","112","107","6218","6268","50","32380","155164","60","15992",-1,"0","78.0","27088883",,2019-03-27 08:48:39
859,"176443","44230","4","26456398","26464926",-1.0,"118784","65536","74567","913920","60520","2496","57659","0","107","112","107","6218","6268","50","32427","155428","60","15992",-1,"0","59.0","27125050",,2019-03-27 08:49:09
860,"186171","19817","4","26486477","26495005",-1.0,"128512","65536","108694","913920","60520","2496","57659","0","107","112","107","6218","6268","50","32468","155675","60","15992",-1,"0","94.0","27160910",,2019-03-27 08:49:39
861,"224571","29695","4","26516581","26525109",-1.0,"166912","65536","137216","913920","60520","2496","57659","0","107","112","107","6218","6268","50","32515","155932","60","15992",-1,"0","89.0","27197068",,2019-03-27 08:50:10
862,"168251","48866","4","26546688","26555216",-1.0,"110592","65536","61738","913920","60520","2496","57659","0","107","112","107","6218","6268","50","32558","156183","60","15992",-1,"0","58.0","27233250",,2019-03-27 08:50:40
863,"206651","99467","4","26576804","26585332",-1.0,"148992","65536","49547","913920","60520","2496","57659","0","107","112","107","6218","6268","50","32604","156439","61","16077",-1,"0","51.0","27269299",,2019-03-27 08:51:10
864,"191803","73102","4","26606935","26615462",-1.0,"134144","65536","61041","913920","60520","2496","57659","0","107","112","107","6218","6268","50","32642","156679","61","16077",-1,"0","42.0","27305500",,2019-03-27 08:51:40
865,"218436","46781","4","26637000","26645528",-1.0,"160768","65536","113986","913920","60520","2496","57668","0","129","134","129","6218","6268","50","32681","156942","61","16077",-1,"0","109.0","27340485",,2019-03-27 08:52:10
866,"233314","90730","4","26667096","26675623",-1.0,"175616","65536","84885","913920","60520","2496","57698","0","145","150","145","6218","6268","50","32705","157186","62","16169",-1,"0","103.0","27375730",,2019-03-27 08:52:40
867,"218978","75866","4","26697154","26705681",-1.0,"161280","65536","85428","913920","60520","2496","57698","0","145","150","145","6218","6268","50","32730","157427","62","16169",-1,"0","77.0","27410535",,2019-03-27 08:53:10
868,"196962","90782","4","26727335","26735863",-1.0,"139264","65536","48493","913920","60520","2496","57698","0","145","150","145","6218","6268","50","32761","157696","62","16169",-1,"0","140.0","27445653",,2019-03-27 08:53:40
869,"218466","97658","4","26757466","26765994",-1.0,"160768","65536","63121","913920","60520","2496","57698","0","145","150","145","6218","6268","50","32796","157965","62","16169",-1,"0","127.0","27482514",,2019-03-27 08:54:10
870,"243042","128533","4","26787563","26796090",-1.0,"185344","65536","56810","913920","60520","2496","57698","0","145","150","145","6218","6268","50","32828","158211","63","16262",-1,"0","40.0","27519118",,2019-03-27 08:54:40
871,"218466","86144","4","26817650","26826178",-1.0,"160768","65536","74623","913920","60520","2496","57698","0","145","150","145","6218","6268","50","32858","158462","63","16262",-1,"0","102.0","27556189",,2019-03-27 08:55:11
872,"231266","107559","4","26847749","26856277",-1.0,"173568","65536","66008","913920","60520","2496","57698","0","145","150","145","6218","6268","50","32891","158727","63","16262",-1,"0","103.0","27593597",,2019-03-27 08:55:41
873,"253794","118934","4","26877856","26886383",-1.0,"196096","65536","77161","913920","60520","2496","57698","0","145","150","145","6218","6268","50","32922","158996","64","16361",-1,"0","48.0","27630186",,2019-03-27 08:56:11
874,"229730","76385","4","26907952","26916480",-1.0,"172032","65536","95646","913920","60520","2496","57698","0","145","150","145","6218","6268","50","32953","159253","64","16361",-1,"0","123.0","27667800",,2019-03-27 08:56:41
875,"201570","39982","4","26938047","26946576",-1.0,"143872","65536","103889","913920","60520","2496","57698","0","145","150","145","6218","6268","50","32983","159506","64","16361",-1,"0","146.0","27704476",,2019-03-27 08:57:11
876,"212834","24668","4","26968135","26976663",-1.0,"155136","65536","130467","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33014","159741","65","16441",-1,"0","45.0","27741580",,2019-03-27 08:57:41
877,"245602","132249","4","26998234","27006762",-1.0,"187904","65536","55654","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33041","160027","65","16441",-1,"0","41.0","27779058",,2019-03-27 08:58:11
878,"236898","80329","4","27028326","27036854",-1.0,"179200","65536","98870","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33066","160286","65","16441",-1,"0","1.0","27816238",,2019-03-27 08:58:41
879,"214370","46585","4","27058408","27066935",-1.0,"156672","65536","110094","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33089","160504","65","16441",-1,"0","92.0","27853788",,2019-03-27 08:59:11
880,"211810","79891","4","27088491","27097018",-1.0,"154112","65536","74220","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33119","160758","66","16573",-1,"0","95.0","27890414",,2019-03-27 08:59:41
881,"282978","33349","4","27118589","27127117",-1.0,"225280","65536","191930","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33147","161042","66","16573",-1,"0","42.0","27927178",,2019-03-27 09:00:12
882,"223586","16691","4","27148894","27157422",-1.0,"165888","65536","149212","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33171","161251","66","16573",-1,"0","23.0","27964994",,2019-03-27 09:00:42
883,"253794","107234","4","27178959","27187487",-1.0,"196096","65536","88861","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33197","161514","66","16573",-1,"0","89.0","28001919",,2019-03-27 09:01:12
884,"229730","126992","4","27209047","27217575",-1.0,"172032","65536","45039","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33225","161760","67","16663",-1,"0","70.0","28039243",,2019-03-27 09:01:42
885,"251746","41516","4","27239109","27247637",-1.0,"194048","65536","152531","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33243","161954","67","16663",-1,"0","170.0","28076379",,2019-03-27 09:02:12
886,"228706","71157","4","27269206","27277734",-1.0,"171008","65536","99850","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33271","162218","67","16663",-1,"0","94.0","28112473",,2019-03-27 09:02:42
887,"260450","9991","4","27299307","27307836",-1.0,"202752","65536","192760","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33298","162465","67","16663",-1,"0","109.0","28149195",,2019-03-27 09:03:12
888,"205666","45815","4","27329384","27337913",-1.0,"147968","65536","102152","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33329","162701","68","16744",-1,"0","90.0","28186314",,2019-03-27 09:03:42
889,"226658","74201","4","27359471","27367999",-1.0,"168960","65536","94758","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33357","162960","68","16744",-1,"0","115.0","28223305",,2019-03-27 09:04:12
890,"243042","27655","4","27389606","27398134",-1.0,"185344","65536","157688","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33381","163197","68","16744",-1,"0","138.0","28260242",,2019-03-27 09:04:43
891,"224098","10685","4","27419717","27428245",-1.0,"166400","65536","155714","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33408","163463","68","16744",-1,"0","65.0","28296983",,2019-03-27 09:05:13
892,"214370","37748","4","27449814","27458342",-1.0,"156672","65536","118923","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33432","163692","69","16829",-1,"0","144.0","28333992",,2019-03-27 09:05:43
893,"211298","100610","4","27479967","27488496",-1.0,"153600","65536","52989","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33462","163941","69","16829",-1,"0","131.0","28371205",,2019-03-27 09:06:13
894,"222050","75949","4","27510093","27518622",-1.0,"164352","65536","88402","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33494","164198","69","16829",-1,"0","46.0","28408091",,2019-03-27 09:06:43
895,"246626","110853","4","27540228","27548756",-1.0,"188928","65536","78074","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33522","164448","70","16924",-1,"0","84.0","28444916",,2019-03-27 09:07:13
896,"241506","77714","4","27570323","27578851",-1.0,"183808","65536","106093","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33546","164678","70","16924",-1,"0","2.0","28482223",,2019-03-27 09:07:43
897,"237410","41492","4","27600432","27608960",-1.0,"179712","65536","138219","913920","60520","2496","57698","0","145","150","145","6218","6268","50","33577","164927","70","16924",-1,"0","130.0","28519029",,2019-03-27 09:08:13
898,"213885","51202","4","27630545","27639072",-1.0,"156160","65536","104957","913920","60520","2496","57725","0","145","150","145","6218","6268","50","33606","165164","71","17004",-1,"0","152.0","28556171",,2019-03-27 09:08:44
899,"267645","144221","4","27660666","27669195",-1.0,"209920","65536","65719","913920","60520","2496","57725","0","145","150","145","6218","6268","50","33631","165432","71","17004",-1,"0","58.0","28593381",,2019-03-27 09:09:14
900,"220029","54864","4","27690766","27699294",-1.0,"162304","65536","107462","913920","60520","2496","57725","0","145","150","145","6218","6268","50","33659","165668","71","17004",-1,"0","22.0","28630480",,2019-03-27 09:09:44
901,"234877","26548","4","27720862","27729390",-1.0,"177152","65536","150622","913920","60520","2496","57725","0","145","150","145","6218","6268","50","33690","165921","71","17004",-1,"0","124.0","28667432",,2019-03-27 09:10:14
902,"288637","85962","4","27751013","27759541",-1.0,"230912","65536","144949","913920","60520","2496","57725","0","145","150","145","6218","6268","50","33718","166175","72","17103",-1,"0","40.0","28704255",,2019-03-27 09:10:44
903,"228733","115021","4","27781081","27789609",-1.0,"171008","65536","55986","913920","60520","2496","57725","0","145","150","145","6218","6268","50","33748","166431","72","17103",-1,"0","138.0","28741269",,2019-03-27 09:11:14
904,"219005","57685","4","27811182","27819710",-1.0,"161280","65536","103594","913920","60520","2496","57725","0","145","150","145","6218","6268","50","33781","166686","72","17103",-1,"0","23.0","28778370",,2019-03-27 09:11:44
905,"245117","55340","4","27841282","27849810",-1.0,"187392","65536","132051","913920","60520","2496","57725","0","145","150","145","6218","6268","50","33805","166926","72","17103",-1,"0","87.0","28815256",,2019-03-27 09:12:14
906,"248189","133407","4","27871464","27879992",-1.0,"190464","65536","57056","913920","60520","2496","57725","0","145","150","145","6218","6268","50","33832","167183","73","17208",-1,"0","2.0","28851865",,2019-03-27 09:12:44
907,"229757","102401","4","27901537","27910066",-1.0,"172032","65536","69645","913920","60520","2496","57725","0","145","150","145","6218","6268","50","33862","167423","73","17208",-1,"0","97.0","28888884",,2019-03-27 09:13:14
908,"249213","35757","4","27931614","27940142",-1.0,"191488","65536","155730","913920","60520","2496","57725","0","145","150","145","6218","6268","50","33890","167668","73","17208",-1,"0","126.0","28926095",,2019-03-27 09:13:45
909,"240509","132888","4","27961720","27970249",-1.0,"182784","65536","49895","913920","60520","2496","57725","0","145","150","145","6218","6268","50","33921","167942","74","17297",-1,"0","95.0","28963212",,2019-03-27 09:14:15
910,"272765","26406","4","27991972","28000500",-1.0,"215040","65536","188656","913920","60520","2496","57725","0","145","150","145","6218","6268","50","33949","168189","74","17297",-1,"0","133.0","29000312",,2019-03-27 09:14:45
911,"205693","16828","4","28022080","28030608",-1.0,"147968","65536","131151","913920","60520","2496","57725","0","145","150","145","6218","6268","50","33976","168436","74","17297",-1,"0","149.0","29036662",,2019-03-27 09:15:15
912,"271741","42122","4","28052149","28060677",-1.0,"214016","65536","171918","913920","60520","2496","57725","0","145","150","145","6218","6268","50","34006","168679","75","17447",-1,"0","71.0","29073574",,2019-03-27 09:15:45
913,"234365","71078","4","28082281","28090809",-1.0,"176640","65536","105561","913920","60520","2496","57725","0","145","150","145","6218","6268","50","34033","168923","75","17447",-1,"0","132.0","29110341",,2019-03-27 09:16:15
914,"226173","30014","4","28112415","28120943",-1.0,"168448","65536","138433","913920","60520","2496","57725","0","145","150","145","6218","6268","50","34062","169151","75","17447",-1,"0","116.0","29147811",,2019-03-27 09:16:45
915,"250237","57955","4","28142521","28151049",-1.0,"192512","65536","134556","913920","60520","2496","57725","0","145","150","145","6218","6268","50","34092","169400","76","17542",-1,"0","104.0","29184715",,2019-03-27 09:17:15
916,"286589","112308","4","28172653","28181181",-1.0,"228864","65536","116555","913920","60520","2496","57725","0","145","150","145","6218","6268","50","34120","169642","76","17542",-1,"0","96.0","29221717",,2019-03-27 09:17:46
917,"251261","111627","4","28202886","28211413",-1.0,"193536","65536","81908","913920","60520","2496","57725","0","145","150","145","6218","6268","50","34151","169870","76","17542",-1,"0","96.0","29258915",,2019-03-27 09:18:16
918,"206717","12033","4","28232962","28241490",-1.0,"148992","65536","136958","913920","60520","2496","57725","0","145","150","145","6218","6268","50","34181","170094","76","17542",-1,"0","73.0","29295828",,2019-03-27 09:18:46
919,"236413","102149","4","28263041","28271569",-1.0,"178688","65536","76538","913920","60520","2496","57725","0","145","150","145","6218","6268","50","34212","170356","77","17637",-1,"0","91.0","29332739",,2019-03-27 09:19:16
920,"240509","119360","4","28293140","28301667",-1.0,"182784","65536","63423","913920","60520","2496","57725","0","145","150","145","6218","6268","50","34240","170608","77","17637",-1,"0","101.0","29369614",,2019-03-27 09:19:46
921,"250237","65854","4","28323238","28331765",-1.0,"192512","65536","126657","913920","60520","2496","57725","0","145","150","145","6218","6268","50","34268","170855","77","17637",-1,"0","100.0","29406649",,2019-03-27 09:20:16
922,"249213","121488","4","28353352","28361880",-1.0,"191488","65536","69999","913920","60520","2496","57725","0","145","150","145","6218","6268","50","34297","171107","78","17740",-1,"0","112.0","29443672",,2019-03-27 09:20:46
923,"219005","85291","4","28383472","28392000",-1.0,"161280","65536","75996","913920","60520","2496","57725","0","145","150","145","6218","6268","50","34328","171342","78","17740",-1,"0","97.0","29480787",,2019-03-27 09:21:16
924,"224637","22874","4","28413558","28422086",-1.0,"166912","65536","144037","913920","60520","2496","57725","0","145","150","145","6218","6268","50","34364","171597","78","17740",-1,"0","96.0","29518076",,2019-03-27 09:21:46
925,"223613","53680","4","28443653","28452181",-1.0,"165888","65536","112207","913920","60520","2496","57725","0","145","150","145","6218","6268","50","34393","171852","78","17740",-1,"0","35.0","29555084",,2019-03-27 09:22:17
926,"232829","89442","4","28473761","28482289",-1.0,"175104","65536","85661","913920","60520","2496","57725","0","145","150","145","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:22:47
927,"232829","89353","4","28504308","28512836",-1.0,"175104","65536","85750","913920","60520","2496","57725","0","145","150","145","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:23:17
928,"232835","89293","4","28534472","28543000",-1.0,"175104","65536","85810","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:23:47
929,"232835","89220","4","28564628","28573156",-1.0,"175104","65536","85898","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:24:18
930,"232835","89136","4","28594687","28603215",-1.0,"175104","65536","85967","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:24:48
931,"232835","89068","4","28624788","28633317",-1.0,"175104","65536","86035","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:25:18
932,"232835","89007","4","28655153","28663681",-1.0,"175104","65536","86096","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:25:48
933,"232835","88940","4","28685262","28693790",-1.0,"175104","65536","86163","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:26:18
934,"232835","88876","4","28715364","28723892",-1.0,"175104","65536","86227","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:26:48
935,"232835","88830","4","28745472","28754000",-1.0,"175104","65536","86273","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:27:18
936,"232835","88754","4","28775558","28784086",-1.0,"175104","65536","86349","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:27:48
937,"232835","88702","4","28805628","28814156",-1.0,"175104","65536","86401","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:28:19
938,"232835","88614","4","28835733","28844261",-1.0,"175104","65536","86489","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:28:49
939,"232835","88539","4","28865842","28874371",-1.0,"175104","65536","86564","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:29:19
940,"232835","88473","4","28895987","28904514",-1.0,"175104","65536","86630","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:29:49
941,"232835","88405","4","28926125","28934652",-1.0,"175104","65536","86698","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:30:19
942,"232835","88340","4","28956196","28964724",-1.0,"175104","65536","86763","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:30:49
943,"232835","88265","4","28986273","28994801",-1.0,"175104","65536","86838","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:31:19
944,"232835","88202","4","29016383","29024911",-1.0,"175104","65536","86901","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:31:49
945,"232835","88150","4","29046492","29055019",-1.0,"175104","65536","86953","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:32:19
946,"232835","88070","4","29076585","29085113",-1.0,"175104","65536","87033","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:32:50
947,"232835","88018","4","29106688","29115216",-1.0,"175104","65536","87085","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:33:20
948,"232835","87941","4","29136804","29145332",-1.0,"175104","65536","87162","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:33:50
949,"232835","87872","4","29166909","29175437",-1.0,"175104","65536","87231","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:34:20
950,"232835","87826","4","29197018","29205546",-1.0,"175104","65536","87293","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:34:50
951,"232835","87755","4","29227130","29235657",-1.0,"175104","65536","87348","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:35:20
952,"232835","87686","4","29257240","29265768",-1.0,"175104","65536","87417","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:35:50
953,"232835","87624","4","29287354","29295882",-1.0,"175104","65536","87479","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:36:20
954,"232835","87578","4","29317471","29325998",-1.0,"175104","65536","87525","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:36:50
955,"232835","87493","4","29347606","29356134",-1.0,"175104","65536","87610","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:37:21
956,"232835","87427","4","29377733","29386261",-1.0,"175104","65536","87676","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:37:51
957,"232835","87366","4","29407843","29416371",-1.0,"175104","65536","87737","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:38:21
958,"232835","87294","4","29437953","29446481",-1.0,"175104","65536","87809","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:38:51
959,"232835","87227","4","29468074","29476602",-1.0,"175104","65536","87876","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:39:21
960,"232835","87160","4","29498155","29506683",-1.0,"175104","65536","87943","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:39:51
961,"232835","87097","4","29528272","29536800",-1.0,"175104","65536","88006","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:40:21
962,"232835","87033","4","29558449","29566977",-1.0,"175104","65536","88070","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:40:51
963,"232835","86979","4","29588559","29597087",-1.0,"175104","65536","88124","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:41:21
964,"232835","86900","4","29618669","29627197",-1.0,"175104","65536","88203","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:41:52
965,"232835","86836","4","29648778","29657306",-1.0,"175104","65536","88267","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:42:22
966,"232835","86776","4","29678849","29687377",-1.0,"175104","65536","88327","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:42:52
967,"232835","86712","4","29708952","29717480",-1.0,"175104","65536","88391","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:43:22
968,"232835","86651","4","29739052","29747580",-1.0,"175104","65536","88452","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:43:52
969,"232835","86585","4","29769163","29777691",-1.0,"175104","65536","88518","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:44:22
970,"232835","86534","4","29799272","29807800",-1.0,"175104","65536","88569","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:44:52
971,"232835","86472","4","29829381","29837909",-1.0,"175104","65536","88631","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:45:22
972,"232835","86420","4","29859491","29868019",-1.0,"175104","65536","88683","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:45:52
973,"232835","86335","4","29889614","29898142",-1.0,"175104","65536","88768","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:46:23
974,"232835","86281","4","29919723","29928251",-1.0,"175104","65536","88842","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:46:53
975,"232835","86212","4","29949830","29958358",-1.0,"175104","65536","88891","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:47:23
976,"232835","86139","4","29979934","29988461",-1.0,"175104","65536","88964","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:47:53
977,"232835","86074","4","30010033","30018561",-1.0,"175104","65536","89029","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:48:23
978,"232835","86004","4","30040137","30048665",-1.0,"175104","65536","89099","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:48:53
979,"232835","85936","4","30070237","30078766",-1.0,"175104","65536","89167","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:49:23
980,"232835","85863","4","30100348","30108875",-1.0,"175104","65536","89240","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:49:53
981,"232835","85809","4","30130425","30138952",-1.0,"175104","65536","89294","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:50:23
982,"232835","85732","4","30160521","30169049",-1.0,"175104","65536","89371","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:50:53
983,"232835","85666","4","30190621","30199149",-1.0,"175104","65536","89437","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:51:24
984,"232835","85599","4","30220732","30229260",-1.0,"175104","65536","89504","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:51:54
985,"232835","85533","4","30250840","30259368",-1.0,"175104","65536","89570","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:52:24
986,"232835","85473","4","30280941","30289469",-1.0,"175104","65536","89630","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:52:54
987,"232835","85399","4","30311051","30319579",-1.0,"175104","65536","89704","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:53:24
988,"232835","85331","4","30341141","30349669",-1.0,"175104","65536","89772","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:53:54
989,"232835","85279","4","30371213","30379740",-1.0,"175104","65536","89824","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:54:24
990,"232835","85200","4","30401293","30409821",-1.0,"175104","65536","89903","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:54:54
991,"232835","85158","4","30431400","30439928",-1.0,"175104","65536","89945","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:55:24
992,"232835","85070","4","30461533","30470060",-1.0,"175104","65536","90033","913920","60520","2496","57731","0","145","150","25","6218","6268","50","34406","171951","79","17823",-1,"0","7.0","29574443",,2019-03-27 09:55:54
